Event	ID	Name			Wwise Object Path	Notes
	67685155	Cin_HitCorpse			\Default Work Unit\VS\Cin_HitCorpse	
	246825020	Moving_soldier			\Default Work Unit\VS\Moving_soldier	
	259090811	StopTearing			\Default Work Unit\VS\StopTearing	
	357264855	SecretPassage			\Default Work Unit\VS\SecretPassage	
	415739490	moving_corpse			\Default Work Unit\VS\moving_corpse	
	546651181	Dog			\Default Work Unit\VS\Houses\Dog	
	695504409	Penduloop			\Default Work Unit\VS\Penduloop	
	790619006	Sewingfactory			\Default Work Unit\VS\Houses\Sewingfactory	
	820827392	Mute_Moving_Soldier			\Default Work Unit\VS\Mute_Moving_Soldier	
	915067390	Hen			\Default Work Unit\VS\Houses\Hen	
	1653961176	Corpseflies			\Default Work Unit\VS\Corpseflies	
	1803197027	Stick			\Default Work Unit\VS\Stick	
	2046419128	Tearingposter			\Default Work Unit\VS\Tearingposter	
	2108780406	Conescast			\Default Work Unit\VS\Conescast	
	2259368400	Cin_Oneshot_Prince			\Default Work Unit\VS\Cin_Oneshot_Prince	
	2420232120	Stop_pendu			\Default Work Unit\VS\Stop_pendu	
	2481220117	Cin_Lostbullets			\Default Work Unit\VS\Cin_Lostbullets	
	2580551146	StartVS			\Default Work Unit\VS\StartVS	
	2926330653	Mess			\Default Work Unit\VS\Houses\Mess	
	3013141810	Footsteps_Prince_Discreet			\Default Work Unit\VS\Footsteps_Prince_Discreet	
	3049293586	Footsteps_Prince			\Default Work Unit\VS\Footsteps_Prince	
	3070694524	Cin_Sweepshot			\Default Work Unit\VS\Cin_Sweepshot	
	3129425356	Endscene			\Default Work Unit\VS\Endscene	
	3231829122	Cin_Burstshot_Prince			\Default Work Unit\VS\Cin_Burstshot_Prince	
	3287955815	Cin_Dyingsoldier			\Default Work Unit\VS\Cin_Dyingsoldier	
	3470499176	Dia_Tor_Sun			\Default Work Unit\Torture\Dia_Tor_Sun	
	3815088494	Stop_soldier			\Default Work Unit\VS\Stop_soldier	
	4007042535	TP_PRINCE			\Default Work Unit\VS\TP_PRINCE	

Switch Group	ID	Name			Wwise Object Path	Notes
	1304803515	Ambswitch			\Default Work Unit\Ambswitch	

Switch	ID	Name	Switch Group			Notes
	84696445	B	Ambswitch			
	84696446	A	Ambswitch			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2185211670	Percentageposter			\Default Work Unit\Percentageposter	
	3439859032	Movingliya			\Default Work Unit\Movingliya	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	17458941	WarassetsAK47-1 Double Tap 5x 08-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-1 Double Tap 5x 08-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-1 Double Tap 5x 08-002		121561
	20845975	WarassetsDragunov PSL Single Shots 01 6x 08-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsDragunov PSL Single Shots 01 6x 08-004_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsDragunov PSL Single Shots 01 6x 08-004		135794
	24476364	Tearmed-012	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearmed-012_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\31 60\Tearmed-012		86907
	27893811	FIltered_MESS-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_MESS-001_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\MESS\FIltered_MESS-001		89664
	36223090	FIltered_SewingB	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SewingB_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Sewinghouse\Sewingb\FIltered_SewingB		177800
	37334847	S_SFX_POC_PAPERSEQ-013	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_POC_PAPERSEQ-013_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Paperseq\S_SFX_POC_PAPERSEQ-013		40143
	37530646	PrinceFootsteps-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\PrinceFootsteps-001_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Footsteps_discreet\PrinceFootsteps-001		24004
	40209752	WarassetsHand Mortar Large Distant-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsHand Mortar Large Distant-004_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Heavy war events\WarassetsHand Mortar Large Distant-004		309758
	42366964	Penduloop	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_PENDULOOP_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Endscene\Pendu\Penduloop		2535132
	53377646	FIltered_SPEECH-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SPEECH-004_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\SPEECH\FIltered_SPEECH-004		68675
	59861136	FIltered_MANHURT-003	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_MANHURT-003_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\HIT\PLAYLIST\HURT\FIltered_MANHURT-003		12768
	66066790	S_AMB_VS_Distantstreet	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\OuagadougouStreet_SFXB.129_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambs\S_AMB_VS_Distantstreet		7578072
	67400036	Tearheavy-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearheavy-004_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\61 100\Tearheavy-004		113513
	71372782	FIltered_FISTS-006	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_FISTS-006_FD14B801.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\HIT\PLAYLIST\FIST\FIltered_FISTS-006		17829
	71943840	Tearmed-009	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearmed-009_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\31 60\Tearmed-009		130187
	74012609	Moving_soldierfoot-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Moving_soldierfoot-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Soldat\Moving\Footsteps\Moving_soldierfoot-002		22820
	79997004	S_SFX_VS_CIN_Hitsoldier-003	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_VS_CIN_Hitsoldier-003_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Endscene\Soldier\Hit_corpse\S_SFX_VS_CIN_Hitsoldier-003		77194
	80665126	FIltered_SewingA-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SewingA-001_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Sewinghouse\Sewinga\FIltered_SewingA-001		88940
	82625878	Tearheavy-014	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearheavy-014_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\61 100\Tearheavy-014		121194
	83720713	WarassetsAK47-2 Shot Sequence 11x 06-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-2 Shot Sequence 11x 06-004_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-2 Shot Sequence 11x 06-004		59678
	84155188	WarassetsDragunov PSL Shot Sequence 01 6x 05-006	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsDragunov PSL Shot Sequence 01 6x 05-006_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsDragunov PSL Shot Sequence 01 6x 05-006		144694
	99630150	WarassetsAK47-2 Bursts 9x 05-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-2 Bursts 9x 05-004_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-2 Bursts 9x 05-004		145580
	104600075	S_AMB_VS_BirdsA	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\ForestBirdsChirp_SFXB.70_67D2D182.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambs\AMBSwitch\S_AMB_VS_BirdsA		7124651
	105406187	WarassetsBoulder Explosion-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsBoulder Explosion-001_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Heavy war events\WarassetsBoulder Explosion-001		208535
	107874318	Moving_soldierfoot-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Moving_soldierfoot-005_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Soldat\Moving\Footsteps\Moving_soldierfoot-005		35288
	111830127	WarassetsDragunov PSL Shot Sequence 01 6x 05-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsDragunov PSL Shot Sequence 01 6x 05-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsDragunov PSL Shot Sequence 01 6x 05-002		17558
	115084327	WarassetsAK47-2 Shot Sequence 11x 06-003	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-2 Shot Sequence 11x 06-003_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-2 Shot Sequence 11x 06-003		50802
	118269822	FIltered_SewingC-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SewingC-001_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Sewinghouse\Sewingc\FIltered_SewingC-001		105374
	121142198	WarassetsDragunov PSL Shot Sequence 01 6x 05-003	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsDragunov PSL Shot Sequence 01 6x 05-003_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsDragunov PSL Shot Sequence 01 6x 05-003		27464
	122455661	FIltered_FISTS-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_FISTS-002_FE8B0D03.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\HIT\PLAYLIST\FIST\FIltered_FISTS-002		12305
	131371983	Tearlight-007	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearlight-007_A83393FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\0 30\Tearlight-007		150592
	138719345	S_SFX_POC_PAPERSEQ-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_POC_PAPERSEQ-002_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Paperseq\S_SFX_POC_PAPERSEQ-002		46696
	139487438	FIltered_Dog-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_Dog-002_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Dog\FIltered_Dog-002		65720
	141104663	WarassetsBoulder Explosion-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsBoulder Explosion-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Heavy war events\WarassetsBoulder Explosion-002		226255
	144588654	Tearheavy-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearheavy-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\61 100\Tearheavy-002		153552
	153624781	WarassetsCannon Medium Distant-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsCannon Medium Distant-001_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Heavy war events\WarassetsCannon Medium Distant-001		225608
	161837796	FIltered_FISTS-009	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_FISTS-009_0B177B58.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\HIT\PLAYLIST\FIST\FIltered_FISTS-009		11953
	168262343	FIltered_MANHURT-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_MANHURT-002_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\HIT\PLAYLIST\HURT\FIltered_MANHURT-002		21284
	170622134	WarassetsAK47-1 Single Shots 01 6x 08-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-1 Single Shots 01 6x 08-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-1 Single Shots 01 6x 08-002		116426
	175213049	FIltered_SewingA-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SewingA-004_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Sewinghouse\Sewinga\FIltered_SewingA-004		146528
	182569235	FIltered_SewingA-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SewingA-005_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Sewinghouse\Sewinga\FIltered_SewingA-005		151423
	184471533	WarassetsAK47-2 Shot Sequence 11x 06-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-2 Shot Sequence 11x 06-002_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-2 Shot Sequence 11x 06-002		82921
	184796083	Moving_soldier-013	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Moving_soldier-013_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Soldat\Moving\Rattle\Moving_soldier-013		28073
	187579217	S_SFX_POC_PAPERSEQ-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_POC_PAPERSEQ-004_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Paperseq\S_SFX_POC_PAPERSEQ-004		68388
	188541101	FIltered_SPEECH-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SPEECH-005_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Housemess\SPEECH\FIltered_SPEECH-005		64690
	189863883	Tearheavy-008	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Tearheavy-008_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Tearing\61 100\Tearheavy-008		204777
	192005684	FIltered_SewingB-008	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\FIltered_SewingB-008_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Ambiantsounds\Sewinghouse\Sewingb\FIltered_SewingB-008		106559
	194183449	S_Burstsshot	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_VS_CIN_AkBurstPrince_1E2A3E2F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Shots\S_Burstsshot		379080
	195223667	WarassetsWinchester1300 Single Shots 01 6x 05-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsWinchester1300 Single Shots 01 6x 05-001_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsWinchester1300 Single Shots 01 6x 05-001		102586
	195501043	S_SFX_POC_PAPERSEQ-009	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_POC_PAPERSEQ-009_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Paperseq\S_SFX_POC_PAPERSEQ-009		64307
	196565061	S_SFX_VS_CIN_Hitsoldier-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_VS_CIN_Hitsoldier-005_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Endscene\Soldier\Hit_corpse\S_SFX_VS_CIN_Hitsoldier-005		95573
	197639371	In	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Corpses IN_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Cadavres\Moving\In		418145
	206801395	WarassetsAK47-2 Bursts 9x 05-008	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-2 Bursts 9x 05-008_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-2 Bursts 9x 05-008		190575
	207038404	WarassetsCannon Medium Distant-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsCannon Medium Distant-004_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Heavy war events\WarassetsCannon Medium Distant-004		224769
	214325416	S_SFX_POC_PAPERSEQ-010	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_SFX_POC_PAPERSEQ-010_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Affiches\Handling\Paperseq\S_SFX_POC_PAPERSEQ-010		27003
	226801850	PrinceFootsteps-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\PrinceFootsteps-005_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Footsteps_discreet\PrinceFootsteps-005		19340
	227292541	WarassetsAK47-2 Bursts 9x 05-006	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\WarassetsAK47-2 Bursts 9x 05-006_5A140B9B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Ambiances\Random war events\War events\Light war events\WarassetsAK47-2 Bursts 9x 05-006		105443
